concept_id,concept_name,domain_id,vocabulary_id,standard_concept,ancestor_concept_id
2926938,dapagliflozin 10 MG / saxagliptin 5 MG Oral Tablet [Qtern] Box of 7,Drug,RxNorm Extension,S,44785829
2926939,dapagliflozin 10 MG / saxagliptin 5 MG Oral Tablet Box of 7,Drug,RxNorm Extension,S,44785829
2926941,dapagliflozin 10 MG / metformin 1000 MG Extended Release Oral Tablet [Xigduo] Box of 7,Drug,RxNorm Extension,S,44785829
2926942,dapagliflozin 10 MG / metformin 1000 MG Extended Release Oral Tablet Box of 7,Drug,RxNorm Extension,S,44785829
2926944,dapagliflozin 10 MG / metformin 500 MG Extended Release Oral Tablet [Xigduo] Box of 7,Drug,RxNorm Extension,S,44785829
2926945,dapagliflozin 10 MG / metformin 500 MG Extended Release Oral Tablet Box of 7,Drug,RxNorm Extension,S,44785829
2926946,dapagliflozin 5 MG / metformin 1000 MG Extended Release Oral Tablet [Xigduo] Box of 14,Drug,RxNorm Extension,S,44785829
2926947,dapagliflozin 5 MG / metformin 1000 MG Extended Release Oral Tablet Box of 14,Drug,RxNorm Extension,S,44785829
21022403,dapagliflozin 5 MG / Metformin 850 MG Oral Tablet Box of 56,Drug,RxNorm Extension,S,44785829
21022404,canagliflozin 50 MG / Metformin 850 MG Oral Tablet,Drug,RxNorm Extension,S,43526465
21022405,canagliflozin 50 MG / Metformin 1000 MG Oral Tablet [Vokanamet] by Janssen,Drug,RxNorm Extension,S,43526465
21022406,empagliflozin 5 MG / Metformin 1000 MG Oral Tablet [Synjardy] by Boehringer Ingelheim,Drug,RxNorm Extension,S,45774751
21022407,empagliflozin 12.5 MG / Metformin 850 MG [Synjardy],Drug,RxNorm Extension,S,45774751
21027308,empagliflozin 25 MG Oral Tablet [Jardiance] Box of 28 by Boehringer Ingelheim,Drug,RxNorm Extension,S,45774751
21032131,empagliflozin 12.5 MG / Metformin 850 MG Oral Tablet [Synjardy] by Boehringer Ingelheim,Drug,RxNorm Extension,S,45774751
21032132,empagliflozin 12.5 MG / Metformin 1000 MG Oral Tablet [Synjardy] Box of 56 by Boehringer Ingelheim,Drug,RxNorm Extension,S,45774751
21037074,dapagliflozin Oral Tablet [Forxiga],Drug,RxNorm Extension,S,44785829
21037075,dapagliflozin 5 MG Oral Tablet [Forxiga] Box of 28 by Waymade,Drug,RxNorm Extension,S,44785829
21037076,dapagliflozin 10 MG Oral Tablet [Forxiga],Drug,RxNorm Extension,S,44785829
21037077,dapagliflozin 10 MG Oral Tablet [Forxiga] by Waymade,Drug,RxNorm Extension,S,44785829
21037078,dapagliflozin 10 MG Oral Tablet [Forxiga] Box of 28,Drug,RxNorm Extension,S,44785829
21037079,canagliflozin 100 MG Oral Tablet [Invokana] by Janssen,Drug,RxNorm Extension,S,43526465
21042081,dapagliflozin 5 MG / Metformin 850 MG Oral Tablet [Xigduo],Drug,RxNorm Extension,S,44785829
21042082,canagliflozin 50 MG / Metformin 1000 MG [Vokanamet],Drug,RxNorm Extension,S,43526465
21042083,canagliflozin 50 MG / Metformin 1000 MG Oral Tablet [Vokanamet] Box of 60,Drug,RxNorm Extension,S,43526465
21042084,canagliflozin 50 MG / Metformin 1000 MG Oral Tablet [Vokanamet] Box of 60 by Janssen,Drug,RxNorm Extension,S,43526465
21042085,empagliflozin 12.5 MG / Metformin 850 MG Oral Tablet [Synjardy] Box of 56,Drug,RxNorm Extension,S,45774751
21042086,empagliflozin 12.5 MG / Metformin 1000 MG Oral Tablet [Synjardy] Box of 56,Drug,RxNorm Extension,S,45774751
21046995,dapagliflozin 10 MG [Forxiga],Drug,RxNorm Extension,S,44785829
21046996,dapagliflozin 10 MG Oral Tablet [Forxiga] Box of 28 by Astrazeneca,Drug,RxNorm Extension,S,44785829
21046997,canagliflozin 100 MG Oral Tablet by Colorama,Drug,RxNorm Extension,S,43526465
21046998,canagliflozin 100 MG Oral Tablet Box of 30 by Niche,Drug,RxNorm Extension,S,43526465
21051812,empagliflozin 5 MG / Metformin 850 MG [Synjardy],Drug,RxNorm Extension,S,45774751
21056724,dapagliflozin 5 MG Oral Tablet [Forxiga] by Waymade,Drug,RxNorm Extension,S,44785829
21056725,dapagliflozin 10 MG Oral Tablet [Forxiga] by Astrazeneca,Drug,RxNorm Extension,S,44785829
21056726,canagliflozin 100 MG Oral Tablet Box of 30,Drug,RxNorm Extension,S,43526465
21056727,canagliflozin 300 MG Oral Tablet [Invokana] by Janssen,Drug,RxNorm Extension,S,43526465
21061612,dapagliflozin 5 MG / Metformin 850 MG [Xigduo],Drug,RxNorm Extension,S,44785829
21061613,dapagliflozin 5 MG / Metformin 850 MG Oral Tablet,Drug,RxNorm Extension,S,44785829
21061614,empagliflozin 12.5 MG / Metformin 1000 MG Oral Tablet Box of 56,Drug,RxNorm Extension,S,45774751
21066569,canagliflozin 100 MG Oral Tablet [Invokana] Box of 30 by Janssen,Drug,RxNorm Extension,S,43526465
21066576,empagliflozin 10 MG Oral Tablet [Jardiance] Box of 28,Drug,RxNorm Extension,S,45774751
21071551,canagliflozin 50 MG / Metformin 850 MG Oral Tablet [Vokanamet] Box of 60,Drug,RxNorm Extension,S,43526465
21071552,canagliflozin 50 MG / Metformin 850 MG Oral Tablet [Vokanamet] Box of 60 by Janssen,Drug,RxNorm Extension,S,43526465
21076477,dapagliflozin 5 MG Oral Tablet [Forxiga] Box of 28,Drug,RxNorm Extension,S,44785829
21076478,canagliflozin 100 MG Oral Tablet by Niche,Drug,RxNorm Extension,S,43526465
21076479,canagliflozin 100 MG Oral Tablet Box of 30 by J M McGill,Drug,RxNorm Extension,S,43526465
21081255,dapagliflozin 5 MG / Metformin 850 MG Oral Tablet [Xigduo] Box of 56 by Astrazeneca,Drug,RxNorm Extension,S,44785829
21081256,dapagliflozin 5 MG / Metformin 1000 MG Oral Tablet [Xigduo] Box of 56,Drug,RxNorm Extension,S,44785829
21081257,empagliflozin 5 MG / Metformin 1000 MG Oral Tablet [Synjardy] Box of 56 by Boehringer Ingelheim,Drug,RxNorm Extension,S,45774751
21086192,dapagliflozin 5 MG Oral Tablet [Forxiga],Drug,RxNorm Extension,S,44785829
21086203,empagliflozin 10 MG Oral Tablet Box of 28,Drug,RxNorm Extension,S,45774751
21086204,empagliflozin 25 MG Oral Tablet [Jardiance] Box of 28,Drug,RxNorm Extension,S,45774751
21091000,dapagliflozin 5 MG / Metformin 850 MG Oral Tablet [Xigduo] Box of 56,Drug,RxNorm Extension,S,44785829
21091001,canagliflozin 50 MG / Metformin 1000 MG Oral Tablet [Vokanamet],Drug,RxNorm Extension,S,43526465
21091002,empagliflozin 5 MG / Metformin 850 MG Oral Tablet,Drug,RxNorm Extension,S,45774751
21091003,empagliflozin 5 MG / Metformin 850 MG Oral Tablet Box of 56,Drug,RxNorm Extension,S,45774751
21100926,empagliflozin 5 MG / Metformin 850 MG Oral Tablet [Synjardy],Drug,RxNorm Extension,S,45774751
21105861,dapagliflozin 5 MG Oral Tablet Box of 28,Drug,RxNorm Extension,S,44785829
21105862,dapagliflozin 5 MG Oral Tablet [Forxiga] by Astrazeneca,Drug,RxNorm Extension,S,44785829
21105863,canagliflozin 300 MG Oral Tablet by Colorama,Drug,RxNorm Extension,S,43526465
21105864,canagliflozin 300 MG Oral Tablet Box of 30,Drug,RxNorm Extension,S,43526465
21110746,empagliflozin 5 MG / Metformin 1000 MG Oral Tablet Box of 56,Drug,RxNorm Extension,S,45774751
21115639,dapagliflozin 10 MG Oral Tablet Box of 28,Drug,RxNorm Extension,S,44785829
21125279,dapagliflozin 5 MG [Forxiga],Drug,RxNorm Extension,S,44785829
21125280,dapagliflozin 5 MG Oral Tablet [Forxiga] Box of 28 by Astrazeneca,Drug,RxNorm Extension,S,44785829
21125281,canagliflozin 100 MG Oral Tablet by J M McGill,Drug,RxNorm Extension,S,43526465
21125282,canagliflozin 100 MG Oral Tablet Box of 30 by Colorama,Drug,RxNorm Extension,S,43526465
21125283,canagliflozin 300 MG Oral Tablet [Invokana] Box of 30,Drug,RxNorm Extension,S,43526465
21125291,empagliflozin 10 MG Oral Tablet [Jardiance] by Boehringer Ingelheim,Drug,RxNorm Extension,S,45774751
21130194,canagliflozin 50 MG / Metformin 850 MG Oral Tablet Box of 60,Drug,RxNorm Extension,S,43526465
21130195,canagliflozin 50 MG / Metformin 1000 MG Oral Tablet Box of 60,Drug,RxNorm Extension,S,43526465
21130196,empagliflozin 5 MG / Metformin 850 MG Oral Tablet [Synjardy] Box of 56 by Boehringer Ingelheim,Drug,RxNorm Extension,S,45774751
21130197,empagliflozin 12.5 MG / Metformin 850 MG Oral Tablet,Drug,RxNorm Extension,S,45774751
21140132,dapagliflozin 5 MG / Metformin 850 MG Oral Tablet [Xigduo] by Astrazeneca,Drug,RxNorm Extension,S,44785829
21140133,dapagliflozin 5 MG / Metformin 1000 MG Oral Tablet Box of 56,Drug,RxNorm Extension,S,44785829
21140134,empagliflozin 12.5 MG / Metformin 850 MG Oral Tablet [Synjardy] Box of 56 by Boehringer Ingelheim,Drug,RxNorm Extension,S,45774751
21145066,canagliflozin 300 MG Oral Tablet Box of 30 by Colorama,Drug,RxNorm Extension,S,43526465
21145067,canagliflozin 300 MG Oral Tablet [Invokana] Box of 30 by Janssen,Drug,RxNorm Extension,S,43526465
21145074,empagliflozin 10 MG Oral Tablet [Jardiance] Box of 28 by Boehringer Ingelheim,Drug,RxNorm Extension,S,45774751
21149975,dapagliflozin 5 MG / Metformin 1000 MG Oral Tablet [Xigduo] by Astrazeneca,Drug,RxNorm Extension,S,44785829
21149976,canagliflozin 50 MG / Metformin 850 MG Oral Tablet [Vokanamet] by Janssen,Drug,RxNorm Extension,S,43526465
21149977,empagliflozin 5 MG / Metformin 850 MG Oral Tablet [Synjardy] Box of 56,Drug,RxNorm Extension,S,45774751
21155014,empagliflozin 25 MG Oral Tablet Box of 28,Drug,RxNorm Extension,S,45774751
21159928,canagliflozin 50 MG / Metformin 850 MG [Vokanamet],Drug,RxNorm Extension,S,43526465
21159929,empagliflozin 5 MG / Metformin 850 MG Oral Tablet [Synjardy] by Boehringer Ingelheim,Drug,RxNorm Extension,S,45774751
21159930,empagliflozin 12.5 MG / Metformin 850 MG Oral Tablet Box of 56,Drug,RxNorm Extension,S,45774751
21159931,empagliflozin 12.5 MG / Metformin 850 MG Oral Tablet [Synjardy],Drug,RxNorm Extension,S,45774751
21159932,empagliflozin 12.5 MG / Metformin 1000 MG Oral Tablet [Synjardy] by Boehringer Ingelheim,Drug,RxNorm Extension,S,45774751
21164839,canagliflozin 100 MG Oral Tablet [Invokana] Box of 30,Drug,RxNorm Extension,S,43526465
21169723,dapagliflozin 5 MG / Metformin 1000 MG Oral Tablet [Xigduo] Box of 56 by Astrazeneca,Drug,RxNorm Extension,S,44785829
21169724,canagliflozin / Metformin Oral Tablet [Vokanamet],Drug,RxNorm Extension,S,43526465
21169725,canagliflozin 50 MG / Metformin 850 MG Oral Tablet [Vokanamet],Drug,RxNorm Extension,S,43526465
21169726,empagliflozin 5 MG / Metformin 1000 MG Oral Tablet [Synjardy] Box of 56,Drug,RxNorm Extension,S,45774751
21174561,dapagliflozin 10 MG Oral Tablet [Forxiga] Box of 28 by Waymade,Drug,RxNorm Extension,S,44785829
21174570,empagliflozin 25 MG Oral Tablet [Jardiance] by Boehringer Ingelheim,Drug,RxNorm Extension,S,45774751
35133042,canagliflozin 20 MG [TENELIA],Drug,RxNorm Extension,S,43526465
35133449,canagliflozin 20 MG Oral Tablet [TENELIA],Drug,RxNorm Extension,S,43526465
35137912,canagliflozin 20 MG,Drug,RxNorm Extension,S,43526465
35141352,canagliflozin 100 MG [Canaglu],Drug,RxNorm Extension,S,43526465
35142436,canagliflozin / Metformin Oral Tablet [Canalia],Drug,RxNorm Extension,S,43526465
35143968,canagliflozin Oral Tablet [TENELIA],Drug,RxNorm Extension,S,43526465
35155065,canagliflozin 20 MG Oral Tablet,Drug,RxNorm Extension,S,43526465
35155579,canagliflozin 100 MG Oral Tablet [Canaglu],Drug,RxNorm Extension,S,43526465
35155816,canagliflozin Oral Tablet [Canaglu],Drug,RxNorm Extension,S,43526465
35750437,canagliflozin 50 MG / Metformin 1000 MG Extended Release Oral Tablet [Vokanamet],Drug,RxNorm Extension,S,43526465
35754222,dapagliflozin 5 MG Extended Release Oral Tablet [Forxiga] Box of 28,Drug,RxNorm Extension,S,44785829
35754668,canagliflozin 50 MG / Metformin 1000 MG Extended Release Oral Tablet [Vokanamet] Box of 60,Drug,RxNorm Extension,S,43526465
35757868,dapagliflozin Extended Release Oral Tablet [Forxiga],Drug,RxNorm Extension,S,44785829
35758235,canagliflozin 50 MG / Metformin 1000 MG Extended Release Oral Tablet Box of 60,Drug,RxNorm Extension,S,43526465
35758345,dapagliflozin 5 MG Extended Release Oral Tablet [Forxiga],Drug,RxNorm Extension,S,44785829
35759111,dapagliflozin 5 MG Extended Release Oral Tablet [Forxiga] Box of 28 by Waymade,Drug,RxNorm Extension,S,44785829
35759112,dapagliflozin 5 MG Extended Release Oral Tablet [Forxiga] by Waymade,Drug,RxNorm Extension,S,44785829
35761407,dapagliflozin 5 MG / Metformin 1000 MG Extended Release Oral Tablet [Xigduo] Box of 56 by Astrazeneca,Drug,RxNorm Extension,S,44785829
35762252,dapagliflozin 5 MG Extended Release Oral Tablet Box of 28,Drug,RxNorm Extension,S,44785829
35762253,dapagliflozin 5 MG Extended Release Oral Tablet,Drug,RxNorm Extension,S,44785829
35763316,dapagliflozin 5 MG Extended Release Oral Tablet [Forxiga] Box of 28 by Astrazeneca,Drug,RxNorm Extension,S,44785829
35763317,dapagliflozin 5 MG Extended Release Oral Tablet [Forxiga] by Astrazeneca,Drug,RxNorm Extension,S,44785829
35765463,canagliflozin 50 MG / Metformin 1000 MG Extended Release Oral Tablet [Vokanamet] by Janssen,Drug,RxNorm Extension,S,43526465
35766101,dapagliflozin Extended Release Oral Tablet,Drug,RxNorm Extension,S,44785829
35769765,canagliflozin 50 MG / Metformin 1000 MG Extended Release Oral Tablet [Vokanamet] Box of 60 by Janssen,Drug,RxNorm Extension,S,43526465
35769766,dapagliflozin 5 MG / Metformin 1000 MG Extended Release Oral Tablet [Xigduo] by Astrazeneca,Drug,RxNorm Extension,S,44785829
35770563,canagliflozin / Metformin Extended Release Oral Tablet [Vokanamet],Drug,RxNorm Extension,S,43526465
35831140,empagliflozin / linagliptin Oral Tablet [Tradiance],Drug,RxNorm Extension,S,45774751
35831423,canagliflozin 40 MG Oral Tablet [TENELIA],Drug,RxNorm Extension,S,43526465
35831424,canagliflozin 40 MG Oral Tablet,Drug,RxNorm Extension,S,43526465
35831425,canagliflozin 40 MG [TENELIA],Drug,RxNorm Extension,S,43526465
35831426,canagliflozin 40 MG,Drug,RxNorm Extension,S,43526465
35887723,dapagliflozin 5 MG Oral Tablet [Forxiga] Box of 28 by Ethigen,Drug,RxNorm Extension,S,44785829
35887724,dapagliflozin 5 MG Oral Tablet [Forxiga] by Ethigen,Drug,RxNorm Extension,S,44785829
36035416,dapagliflozin 5 MG / metformin 850 MG Oral Tablet [Xigduo] Box of 56 by Abacus Medicine,Drug,RxNorm Extension,S,44785829
36035417,dapagliflozin 5 MG / metformin 850 MG Oral Tablet [Xigduo] Box of 196 by Abacus Medicine,Drug,RxNorm Extension,S,44785829
36035418,dapagliflozin 5 MG / metformin 1000 MG Oral Tablet [Xigduo] Box of 56 by Abacus Medicine,Drug,RxNorm Extension,S,44785829
36035419,dapagliflozin 5 MG / metformin 1000 MG Oral Tablet [Xigduo] Box of 196 by Abacus Medicine,Drug,RxNorm Extension,S,44785829
36035501,empagliflozin 10 MG Oral Tablet [Jardiance] Box of 100 by Abacus Medicine,Drug,RxNorm Extension,S,45774751
36035502,empagliflozin 10 MG Oral Tablet [Jardiance] Box of 100 by Eurim-Pharm,Drug,RxNorm Extension,S,45774751
36035503,empagliflozin 25 MG Oral Tablet [Jardiance] Box of 100 by Eurim-Pharm,Drug,RxNorm Extension,S,45774751
36035504,empagliflozin 10 MG / linagliptin 5 MG Oral Tablet Box of 30,Drug,RxNorm Extension,S,45774751
36035505,empagliflozin 10 MG / linagliptin 5 MG Oral Tablet Box of 100,Drug,RxNorm Extension,S,45774751
36035506,empagliflozin 10 MG / linagliptin 5 MG Oral Tablet [Glyxambi] Box of 30,Drug,RxNorm Extension,S,45774751
36035507,empagliflozin 10 MG / linagliptin 5 MG Oral Tablet [Glyxambi] Box of 30 by Boehringer Ingelheim,Drug,RxNorm Extension,S,45774751
36035508,empagliflozin 10 MG / linagliptin 5 MG Oral Tablet [Glyxambi] Box of 100,Drug,RxNorm Extension,S,45774751
36035509,empagliflozin 10 MG / linagliptin 5 MG Oral Tablet [Glyxambi] Box of 100 by Boehringer Ingelheim,Drug,RxNorm Extension,S,45774751
36035510,empagliflozin 10 MG / linagliptin 5 MG Oral Tablet [Glyxambi] Box of 100 by Medicopharm,Drug,RxNorm Extension,S,45774751
36035511,empagliflozin 25 MG / linagliptin 5 MG Oral Tablet Box of 30,Drug,RxNorm Extension,S,45774751
36035512,empagliflozin 25 MG / linagliptin 5 MG Oral Tablet Box of 100,Drug,RxNorm Extension,S,45774751
36035513,empagliflozin 25 MG / linagliptin 5 MG Oral Tablet [Glyxambi] Box of 30,Drug,RxNorm Extension,S,45774751
36035514,empagliflozin 25 MG / linagliptin 5 MG Oral Tablet [Glyxambi] Box of 30 by Boehringer Ingelheim,Drug,RxNorm Extension,S,45774751
36035515,empagliflozin 25 MG / linagliptin 5 MG Oral Tablet [Glyxambi] Box of 100,Drug,RxNorm Extension,S,45774751
36035516,empagliflozin 25 MG / linagliptin 5 MG Oral Tablet [Glyxambi] Box of 100 by Boehringer Ingelheim,Drug,RxNorm Extension,S,45774751
36035517,empagliflozin 25 MG / linagliptin 5 MG Oral Tablet [Glyxambi] Box of 100 by Medicopharm,Drug,RxNorm Extension,S,45774751
36065376,empagliflozin 25 MG Oral Tablet [Jardiance] Box of 30 by CST,Drug,RxNorm Extension,S,45774751
36065463,empagliflozin 25 MG / linagliptin 5 MG Oral Tablet [Glyxambi] Box of 28 by Boehringer Ingelheim,Drug,RxNorm Extension,S,45774751
36065464,empagliflozin 25 MG / linagliptin 5 MG Oral Tablet [Glyxambi] Box of 28,Drug,RxNorm Extension,S,45774751
36065465,empagliflozin 25 MG / linagliptin 5 MG Oral Tablet [Glyxambi] by Boehringer Ingelheim,Drug,RxNorm Extension,S,45774751
36065466,empagliflozin 25 MG / linagliptin 5 MG Oral Tablet Box of 28,Drug,RxNorm Extension,S,45774751
36065467,empagliflozin 10 MG / linagliptin 5 MG Oral Tablet [Glyxambi] Box of 28 by Boehringer Ingelheim,Drug,RxNorm Extension,S,45774751
36065468,empagliflozin 10 MG / linagliptin 5 MG Oral Tablet [Glyxambi] Box of 28,Drug,RxNorm Extension,S,45774751
36065469,empagliflozin 10 MG / linagliptin 5 MG Oral Tablet [Glyxambi] by Boehringer Ingelheim,Drug,RxNorm Extension,S,45774751
36065470,empagliflozin 10 MG / linagliptin 5 MG Oral Tablet Box of 28,Drug,RxNorm Extension,S,45774751
36065471,empagliflozin 12.5 MG / metformin 1000 MG Oral Tablet [Synjardy] Box of 60 by CST,Drug,RxNorm Extension,S,45774751
36065472,empagliflozin 12.5 MG / metformin 1000 MG Oral Tablet [Synjardy] by CST,Drug,RxNorm Extension,S,45774751
36065473,empagliflozin 5 MG / metformin 1000 MG Oral Tablet [Synjardy] Box of 60 by CST,Drug,RxNorm Extension,S,45774751
36065474,empagliflozin 5 MG / metformin 1000 MG Oral Tablet [Synjardy] by CST,Drug,RxNorm Extension,S,45774751
36065475,empagliflozin 25 MG Oral Tablet [Jardiance] Box of 30 by Mawdsley-Brooks,Drug,RxNorm Extension,S,45774751
36065476,empagliflozin 25 MG Oral Tablet [Jardiance] Box of 30 by DE,Drug,RxNorm Extension,S,45774751
36065477,empagliflozin 25 MG Oral Tablet [Jardiance] Box of 30 by Originalis B.V.,Drug,RxNorm Extension,S,45774751
36065478,empagliflozin 25 MG Oral Tablet [Jardiance] Box of 28 by DE,Drug,RxNorm Extension,S,45774751
36065479,empagliflozin 25 MG Oral Tablet [Jardiance] Box of 28 by CST,Drug,RxNorm Extension,S,45774751
36065480,empagliflozin 25 MG Oral Tablet [Jardiance] by Mawdsley-Brooks,Drug,RxNorm Extension,S,45774751
36065481,empagliflozin 25 MG Oral Tablet [Jardiance] by DE,Drug,RxNorm Extension,S,45774751
36065482,empagliflozin 25 MG Oral Tablet [Jardiance] by CST,Drug,RxNorm Extension,S,45774751
36065483,empagliflozin 25 MG Oral Tablet [Jardiance] by Originalis B.V.,Drug,RxNorm Extension,S,45774751
36065484,empagliflozin 10 MG Oral Tablet [Jardiance] Box of 30 by Mawdsley-Brooks,Drug,RxNorm Extension,S,45774751
36065485,empagliflozin 10 MG Oral Tablet [Jardiance] Box of 30 by DE,Drug,RxNorm Extension,S,45774751
36065486,empagliflozin 10 MG Oral Tablet [Jardiance] Box of 30 by CST,Drug,RxNorm Extension,S,45774751
36065487,empagliflozin 10 MG Oral Tablet [Jardiance] Box of 30 by Ethigen,Drug,RxNorm Extension,S,45774751
36065488,empagliflozin 10 MG Oral Tablet [Jardiance] Box of 30 by Originalis B.V.,Drug,RxNorm Extension,S,45774751
36065489,empagliflozin 10 MG Oral Tablet [Jardiance] Box of 28 by DE,Drug,RxNorm Extension,S,45774751
36065490,empagliflozin 10 MG Oral Tablet [Jardiance] Box of 28 by CST,Drug,RxNorm Extension,S,45774751
36065491,empagliflozin 10 MG Oral Tablet [Jardiance] by Mawdsley-Brooks,Drug,RxNorm Extension,S,45774751
36065492,empagliflozin 10 MG Oral Tablet [Jardiance] by DE,Drug,RxNorm Extension,S,45774751
36065493,empagliflozin 10 MG Oral Tablet [Jardiance] by CST,Drug,RxNorm Extension,S,45774751
36065494,empagliflozin 10 MG Oral Tablet [Jardiance] by Ethigen,Drug,RxNorm Extension,S,45774751
36065495,empagliflozin 10 MG Oral Tablet [Jardiance] by Originalis B.V.,Drug,RxNorm Extension,S,45774751
36065589,dapagliflozin 5 MG / metformin 1000 MG Oral Tablet [Xigduo] Box of 56 by DE,Drug,RxNorm Extension,S,44785829
36065590,dapagliflozin 5 MG / metformin 1000 MG Oral Tablet [Xigduo] Box of 56 by CST,Drug,RxNorm Extension,S,44785829
